product_id,description,product_type,qantity_available
P008301,Chair Red leather,Livingroom,21
P008302,Table Oak,Livingroom,4
P008303,Couch Green cloth,Livingroom,10
P008304,Dining table Plastic,Kitchen,23
P008305,Stool Black ash,Kitchen,12
P008306,Chair Red leather,Livingroom,21
P008307,Table Oak,Livingroom,4
P008308,Couch Green cloth,Livingroom,10
P008309,Dining table Plastic,Kitchen,23
P008310,Stool Black ash,Kitchen,12
P008311,Chair Red leather,Livingroom,21
P008312,Table Oak,Livingroom,4
P008313,Couch Green cloth,Livingroom,10
P008314,Dining table Plastic,Kitchen,23
P008315,Stool Black ash,Kitchen,12
P008316,Chair Red leather,Livingroom,21
P008317,Table Oak,Livingroom,4
P008318,Couch Green cloth,Livingroom,10
P008319,Dining table Plastic,Kitchen,23
P008320,Stool Black ash,Kitchen,12
P008321,Chair Red leather,Livingroom,21
P008322,Table Oak,Livingroom,4
P008323,Couch Green cloth,Livingroom,10
P008324,Dining table Plastic,Kitchen,23
P008325,Stool Black ash,Kitchen,12
P008326,Chair Red leather,Livingroom,21
P008327,Table Oak,Livingroom,4
P008328,Couch Green cloth,Livingroom,10
P008329,Dining table Plastic,Kitchen,23
P008330,Stool Black ash,Kitchen,12
P008331,Chair Red leather,Livingroom,21
P008332,Table Oak,Livingroom,4
P008333,Couch Green cloth,Livingroom,10
P008334,Dining table Plastic,Kitchen,23
P008335,Stool Black ash,Kitchen,12
P008336,Chair Red leather,Livingroom,21
P008337,Table Oak,Livingroom,4
P008338,Couch Green cloth,Livingroom,10
P008339,Dining table Plastic,Kitchen,23
P008340,Stool Black ash,Kitchen,12
P008341,Chair Red leather,Livingroom,21
P008342,Table Oak,Livingroom,4
P008343,Couch Green cloth,Livingroom,10
P008344,Dining table Plastic,Kitchen,23
P008345,Stool Black ash,Kitchen,12
P008346,Chair Red leather,Livingroom,21
P008347,Table Oak,Livingroom,4
P008348,Couch Green cloth,Livingroom,10
P008349,Dining table Plastic,Kitchen,23
P008350,Stool Black ash,Kitchen,12
P008351,Chair Red leather,Livingroom,21
P008352,Table Oak,Livingroom,4
P008353,Couch Green cloth,Livingroom,10
P008354,Dining table Plastic,Kitchen,23
P008355,Stool Black ash,Kitchen,12
P008356,Chair Red leather,Livingroom,21
P008357,Table Oak,Livingroom,4
P008358,Couch Green cloth,Livingroom,10
P008359,Dining table Plastic,Kitchen,23
P008360,Stool Black ash,Kitchen,12
P008361,Chair Red leather,Livingroom,21
P008362,Table Oak,Livingroom,4
P008363,Couch Green cloth,Livingroom,10
P008364,Dining table Plastic,Kitchen,23
P008365,Stool Black ash,Kitchen,12
P008366,Chair Red leather,Livingroom,21
P008367,Table Oak,Livingroom,4
P008368,Couch Green cloth,Livingroom,10
P008369,Dining table Plastic,Kitchen,23
P008370,Stool Black ash,Kitchen,12
P008371,Chair Red leather,Livingroom,21
P008372,Table Oak,Livingroom,4
P008373,Couch Green cloth,Livingroom,10
P008374,Dining table Plastic,Kitchen,23
P008375,Stool Black ash,Kitchen,12
P008376,Chair Red leather,Livingroom,21
P008377,Table Oak,Livingroom,4
P008378,Couch Green cloth,Livingroom,10
P008379,Dining table Plastic,Kitchen,23
P008380,Stool Black ash,Kitchen,12
P008381,Chair Red leather,Livingroom,21
P008382,Table Oak,Livingroom,4
P008383,Couch Green cloth,Livingroom,10
P008384,Dining table Plastic,Kitchen,23
P008385,Stool Black ash,Kitchen,12
P008386,Chair Red leather,Livingroom,21
P008387,Table Oak,Livingroom,4
P008388,Couch Green cloth,Livingroom,10
P008389,Dining table Plastic,Kitchen,23
P008390,Stool Black ash,Kitchen,12
P008391,Chair Red leather,Livingroom,21
P008392,Table Oak,Livingroom,4
P008393,Couch Green cloth,Livingroom,10
P008394,Dining table Plastic,Kitchen,23
P008395,Stool Black ash,Kitchen,12
P008396,Chair Red leather,Livingroom,21
P008397,Table Oak,Livingroom,4
P008398,Couch Green cloth,Livingroom,10
P008399,Dining table Plastic,Kitchen,23
P008400,Stool Black ash,Kitchen,12
P008401,Chair Red leather,Livingroom,21
P008402,Table Oak,Livingroom,4
P008403,Couch Green cloth,Livingroom,10
P008404,Dining table Plastic,Kitchen,23
P008405,Stool Black ash,Kitchen,12
P008406,Chair Red leather,Livingroom,21
P008407,Table Oak,Livingroom,4
P008408,Couch Green cloth,Livingroom,10
P008409,Dining table Plastic,Kitchen,23
P008410,Stool Black ash,Kitchen,12
P008411,Chair Red leather,Livingroom,21
P008412,Table Oak,Livingroom,4
P008413,Couch Green cloth,Livingroom,10
P008414,Dining table Plastic,Kitchen,23
P008415,Stool Black ash,Kitchen,12
P008416,Chair Red leather,Livingroom,21
P008417,Table Oak,Livingroom,4
P008418,Couch Green cloth,Livingroom,10
P008419,Dining table Plastic,Kitchen,23
P008420,Stool Black ash,Kitchen,12
P008421,Chair Red leather,Livingroom,21
P008422,Table Oak,Livingroom,4
P008423,Couch Green cloth,Livingroom,10
P008424,Dining table Plastic,Kitchen,23
P008425,Stool Black ash,Kitchen,12
P008426,Chair Red leather,Livingroom,21
P008427,Table Oak,Livingroom,4
P008428,Couch Green cloth,Livingroom,10
P008429,Dining table Plastic,Kitchen,23
P008430,Stool Black ash,Kitchen,12
P008431,Chair Red leather,Livingroom,21
P008432,Table Oak,Livingroom,4
P008433,Couch Green cloth,Livingroom,10
P008434,Dining table Plastic,Kitchen,23
P008435,Stool Black ash,Kitchen,12
P008436,Chair Red leather,Livingroom,21
P008437,Table Oak,Livingroom,4
P008438,Couch Green cloth,Livingroom,10
P008439,Dining table Plastic,Kitchen,23
P008440,Stool Black ash,Kitchen,12
P008441,Chair Red leather,Livingroom,21
P008442,Table Oak,Livingroom,4
P008443,Couch Green cloth,Livingroom,10
P008444,Dining table Plastic,Kitchen,23
P008445,Stool Black ash,Kitchen,12
P008446,Chair Red leather,Livingroom,21
P008447,Table Oak,Livingroom,4
P008448,Couch Green cloth,Livingroom,10
P008449,Dining table Plastic,Kitchen,23
P008450,Stool Black ash,Kitchen,12
P008451,Chair Red leather,Livingroom,21
P008452,Table Oak,Livingroom,4
P008453,Couch Green cloth,Livingroom,10
P008454,Dining table Plastic,Kitchen,23
P008455,Stool Black ash,Kitchen,12
P008456,Chair Red leather,Livingroom,21
P008457,Table Oak,Livingroom,4
P008458,Couch Green cloth,Livingroom,10
P008459,Dining table Plastic,Kitchen,23
P008460,Stool Black ash,Kitchen,12
P008461,Chair Red leather,Livingroom,21
P008462,Table Oak,Livingroom,4
P008463,Couch Green cloth,Livingroom,10
P008464,Dining table Plastic,Kitchen,23
P008465,Stool Black ash,Kitchen,12
P008466,Chair Red leather,Livingroom,21
P008467,Table Oak,Livingroom,4
P008468,Couch Green cloth,Livingroom,10
P008469,Dining table Plastic,Kitchen,23
P008470,Stool Black ash,Kitchen,12
P008471,Chair Red leather,Livingroom,21
P008472,Table Oak,Livingroom,4
P008473,Couch Green cloth,Livingroom,10
P008474,Dining table Plastic,Kitchen,23
P008475,Stool Black ash,Kitchen,12
P008476,Chair Red leather,Livingroom,21
P008477,Table Oak,Livingroom,4
P008478,Couch Green cloth,Livingroom,10
P008479,Dining table Plastic,Kitchen,23
P008480,Stool Black ash,Kitchen,12
P008481,Chair Red leather,Livingroom,21
P008482,Table Oak,Livingroom,4
P008483,Couch Green cloth,Livingroom,10
P008484,Dining table Plastic,Kitchen,23
P008485,Stool Black ash,Kitchen,12
P008486,Chair Red leather,Livingroom,21
P008487,Table Oak,Livingroom,4
P008488,Couch Green cloth,Livingroom,10
P008489,Dining table Plastic,Kitchen,23
P008490,Stool Black ash,Kitchen,12
P008491,Chair Red leather,Livingroom,21
P008492,Table Oak,Livingroom,4
P008493,Couch Green cloth,Livingroom,10
P008494,Dining table Plastic,Kitchen,23
P008495,Stool Black ash,Kitchen,12
P008496,Chair Red leather,Livingroom,21
P008497,Table Oak,Livingroom,4
P008498,Couch Green cloth,Livingroom,10
P008499,Dining table Plastic,Kitchen,23
P008500,Stool Black ash,Kitchen,12
P008501,Chair Red leather,Livingroom,21
P008502,Table Oak,Livingroom,4
P008503,Couch Green cloth,Livingroom,10
P008504,Dining table Plastic,Kitchen,23
P008505,Stool Black ash,Kitchen,12
P008506,Chair Red leather,Livingroom,21
P008507,Table Oak,Livingroom,4
P008508,Couch Green cloth,Livingroom,10
P008509,Dining table Plastic,Kitchen,23
P008510,Stool Black ash,Kitchen,12
P008511,Chair Red leather,Livingroom,21
P008512,Table Oak,Livingroom,4
P008513,Couch Green cloth,Livingroom,10
P008514,Dining table Plastic,Kitchen,23
P008515,Stool Black ash,Kitchen,12
P008516,Chair Red leather,Livingroom,21
P008517,Table Oak,Livingroom,4
P008518,Couch Green cloth,Livingroom,10
P008519,Dining table Plastic,Kitchen,23
P008520,Stool Black ash,Kitchen,12
P008521,Chair Red leather,Livingroom,21
P008522,Table Oak,Livingroom,4
P008523,Couch Green cloth,Livingroom,10
P008524,Dining table Plastic,Kitchen,23
P008525,Stool Black ash,Kitchen,12
P008526,Chair Red leather,Livingroom,21
P008527,Table Oak,Livingroom,4
P008528,Couch Green cloth,Livingroom,10
P008529,Dining table Plastic,Kitchen,23
P008530,Stool Black ash,Kitchen,12
P008531,Chair Red leather,Livingroom,21
P008532,Table Oak,Livingroom,4
P008533,Couch Green cloth,Livingroom,10
P008534,Dining table Plastic,Kitchen,23
P008535,Stool Black ash,Kitchen,12
P008536,Chair Red leather,Livingroom,21
P008537,Table Oak,Livingroom,4
P008538,Couch Green cloth,Livingroom,10
P008539,Dining table Plastic,Kitchen,23
P008540,Stool Black ash,Kitchen,12
P008541,Chair Red leather,Livingroom,21
P008542,Table Oak,Livingroom,4
P008543,Couch Green cloth,Livingroom,10
P008544,Dining table Plastic,Kitchen,23
P008545,Stool Black ash,Kitchen,12
P008546,Chair Red leather,Livingroom,21
P008547,Table Oak,Livingroom,4
P008548,Couch Green cloth,Livingroom,10
P008549,Dining table Plastic,Kitchen,23
P008550,Stool Black ash,Kitchen,12
P008551,Chair Red leather,Livingroom,21
P008552,Table Oak,Livingroom,4
P008553,Couch Green cloth,Livingroom,10
P008554,Dining table Plastic,Kitchen,23
P008555,Stool Black ash,Kitchen,12
P008556,Chair Red leather,Livingroom,21
P008557,Table Oak,Livingroom,4
P008558,Couch Green cloth,Livingroom,10
P008559,Dining table Plastic,Kitchen,23
P008560,Stool Black ash,Kitchen,12
P008561,Chair Red leather,Livingroom,21
P008562,Table Oak,Livingroom,4
P008563,Couch Green cloth,Livingroom,10
P008564,Dining table Plastic,Kitchen,23
P008565,Stool Black ash,Kitchen,12
P008566,Chair Red leather,Livingroom,21
P008567,Table Oak,Livingroom,4
P008568,Couch Green cloth,Livingroom,10
P008569,Dining table Plastic,Kitchen,23
P008570,Stool Black ash,Kitchen,12
P008571,Chair Red leather,Livingroom,21
P008572,Table Oak,Livingroom,4
P008573,Couch Green cloth,Livingroom,10
P008574,Dining table Plastic,Kitchen,23
P008575,Stool Black ash,Kitchen,12
P008576,Chair Red leather,Livingroom,21
P008577,Table Oak,Livingroom,4
P008578,Couch Green cloth,Livingroom,10
P008579,Dining table Plastic,Kitchen,23
P008580,Stool Black ash,Kitchen,12
P008581,Chair Red leather,Livingroom,21
P008582,Table Oak,Livingroom,4
P008583,Couch Green cloth,Livingroom,10
P008584,Dining table Plastic,Kitchen,23
P008585,Stool Black ash,Kitchen,12
P008586,Chair Red leather,Livingroom,21
P008587,Table Oak,Livingroom,4
P008588,Couch Green cloth,Livingroom,10
P008589,Dining table Plastic,Kitchen,23
P008590,Stool Black ash,Kitchen,12
P008591,Chair Red leather,Livingroom,21
P008592,Table Oak,Livingroom,4
P008593,Couch Green cloth,Livingroom,10
P008594,Dining table Plastic,Kitchen,23
P008595,Stool Black ash,Kitchen,12
P008596,Chair Red leather,Livingroom,21
P008597,Table Oak,Livingroom,4
P008598,Couch Green cloth,Livingroom,10
P008599,Dining table Plastic,Kitchen,23
P008600,Stool Black ash,Kitchen,12
P008601,Chair Red leather,Livingroom,21
P008602,Table Oak,Livingroom,4
P008603,Couch Green cloth,Livingroom,10
P008604,Dining table Plastic,Kitchen,23
P008605,Stool Black ash,Kitchen,12
P008606,Chair Red leather,Livingroom,21
P008607,Table Oak,Livingroom,4
P008608,Couch Green cloth,Livingroom,10
P008609,Dining table Plastic,Kitchen,23
P008610,Stool Black ash,Kitchen,12
P008611,Chair Red leather,Livingroom,21
P008612,Table Oak,Livingroom,4
P008613,Couch Green cloth,Livingroom,10
P008614,Dining table Plastic,Kitchen,23
P008615,Stool Black ash,Kitchen,12
P008616,Chair Red leather,Livingroom,21
P008617,Table Oak,Livingroom,4
P008618,Couch Green cloth,Livingroom,10
P008619,Dining table Plastic,Kitchen,23
P008620,Stool Black ash,Kitchen,12
P008621,Chair Red leather,Livingroom,21
P008622,Table Oak,Livingroom,4
P008623,Couch Green cloth,Livingroom,10
P008624,Dining table Plastic,Kitchen,23
P008625,Stool Black ash,Kitchen,12
P008626,Chair Red leather,Livingroom,21
P008627,Table Oak,Livingroom,4
P008628,Couch Green cloth,Livingroom,10
P008629,Dining table Plastic,Kitchen,23
P008630,Stool Black ash,Kitchen,12
P008631,Chair Red leather,Livingroom,21
P008632,Table Oak,Livingroom,4
P008633,Couch Green cloth,Livingroom,10
P008634,Dining table Plastic,Kitchen,23
P008635,Stool Black ash,Kitchen,12
P008636,Chair Red leather,Livingroom,21
P008637,Table Oak,Livingroom,4
P008638,Couch Green cloth,Livingroom,10
P008639,Dining table Plastic,Kitchen,23
P008640,Stool Black ash,Kitchen,12
P008641,Chair Red leather,Livingroom,21
P008642,Table Oak,Livingroom,4
P008643,Couch Green cloth,Livingroom,10
P008644,Dining table Plastic,Kitchen,23
P008645,Stool Black ash,Kitchen,12
P008646,Chair Red leather,Livingroom,21
P008647,Table Oak,Livingroom,4
P008648,Couch Green cloth,Livingroom,10
P008649,Dining table Plastic,Kitchen,23
P008650,Stool Black ash,Kitchen,12
P008651,Chair Red leather,Livingroom,21
P008652,Table Oak,Livingroom,4
P008653,Couch Green cloth,Livingroom,10
P008654,Dining table Plastic,Kitchen,23
P008655,Stool Black ash,Kitchen,12
P008656,Chair Red leather,Livingroom,21
P008657,Table Oak,Livingroom,4
P008658,Couch Green cloth,Livingroom,10
P008659,Dining table Plastic,Kitchen,23
P008660,Stool Black ash,Kitchen,12
P008661,Chair Red leather,Livingroom,21
P008662,Table Oak,Livingroom,4
P008663,Couch Green cloth,Livingroom,10
P008664,Dining table Plastic,Kitchen,23
P008665,Stool Black ash,Kitchen,12
P008666,Chair Red leather,Livingroom,21
P008667,Table Oak,Livingroom,4
P008668,Couch Green cloth,Livingroom,10
P008669,Dining table Plastic,Kitchen,23
P008670,Stool Black ash,Kitchen,12
P008671,Chair Red leather,Livingroom,21
P008672,Table Oak,Livingroom,4
P008673,Couch Green cloth,Livingroom,10
P008674,Dining table Plastic,Kitchen,23
P008675,Stool Black ash,Kitchen,12
P008676,Chair Red leather,Livingroom,21
P008677,Table Oak,Livingroom,4
P008678,Couch Green cloth,Livingroom,10
P008679,Dining table Plastic,Kitchen,23
P008680,Stool Black ash,Kitchen,12
P008681,Chair Red leather,Livingroom,21
P008682,Table Oak,Livingroom,4
P008683,Couch Green cloth,Livingroom,10
P008684,Dining table Plastic,Kitchen,23
P008685,Stool Black ash,Kitchen,12
P008686,Chair Red leather,Livingroom,21
P008687,Table Oak,Livingroom,4
P008688,Couch Green cloth,Livingroom,10
P008689,Dining table Plastic,Kitchen,23
P008690,Stool Black ash,Kitchen,12
P008691,Chair Red leather,Livingroom,21
P008692,Table Oak,Livingroom,4
P008693,Couch Green cloth,Livingroom,10
P008694,Dining table Plastic,Kitchen,23
P008695,Stool Black ash,Kitchen,12
P008696,Chair Red leather,Livingroom,21
P008697,Table Oak,Livingroom,4
P008698,Couch Green cloth,Livingroom,10
P008699,Dining table Plastic,Kitchen,23
P008700,Stool Black ash,Kitchen,12
P008701,Chair Red leather,Livingroom,21
P008702,Table Oak,Livingroom,4
P008703,Couch Green cloth,Livingroom,10
P008704,Dining table Plastic,Kitchen,23
P008705,Stool Black ash,Kitchen,12
P008706,Chair Red leather,Livingroom,21
P008707,Table Oak,Livingroom,4
P008708,Couch Green cloth,Livingroom,10
P008709,Dining table Plastic,Kitchen,23
P008710,Stool Black ash,Kitchen,12
P008711,Chair Red leather,Livingroom,21
P008712,Table Oak,Livingroom,4
P008713,Couch Green cloth,Livingroom,10
P008714,Dining table Plastic,Kitchen,23
P008715,Stool Black ash,Kitchen,12
P008716,Chair Red leather,Livingroom,21
P008717,Table Oak,Livingroom,4
P008718,Couch Green cloth,Livingroom,10
P008719,Dining table Plastic,Kitchen,23
P008720,Stool Black ash,Kitchen,12
P008721,Chair Red leather,Livingroom,21
P008722,Table Oak,Livingroom,4
P008723,Couch Green cloth,Livingroom,10
P008724,Dining table Plastic,Kitchen,23
P008725,Stool Black ash,Kitchen,12
P008726,Chair Red leather,Livingroom,21
P008727,Table Oak,Livingroom,4
P008728,Couch Green cloth,Livingroom,10
P008729,Dining table Plastic,Kitchen,23
P008730,Stool Black ash,Kitchen,12
P008731,Chair Red leather,Livingroom,21
P008732,Table Oak,Livingroom,4
P008733,Couch Green cloth,Livingroom,10
P008734,Dining table Plastic,Kitchen,23
P008735,Stool Black ash,Kitchen,12
P008736,Chair Red leather,Livingroom,21
P008737,Table Oak,Livingroom,4
P008738,Couch Green cloth,Livingroom,10
P008739,Dining table Plastic,Kitchen,23
P008740,Stool Black ash,Kitchen,12
P008741,Chair Red leather,Livingroom,21
P008742,Table Oak,Livingroom,4
P008743,Couch Green cloth,Livingroom,10
P008744,Dining table Plastic,Kitchen,23
P008745,Stool Black ash,Kitchen,12
P008746,Chair Red leather,Livingroom,21
P008747,Table Oak,Livingroom,4
P008748,Couch Green cloth,Livingroom,10
P008749,Dining table Plastic,Kitchen,23
P008750,Stool Black ash,Kitchen,12
P008751,Chair Red leather,Livingroom,21
P008752,Table Oak,Livingroom,4
P008753,Couch Green cloth,Livingroom,10
P008754,Dining table Plastic,Kitchen,23
P008755,Stool Black ash,Kitchen,12
P008756,Chair Red leather,Livingroom,21
P008757,Table Oak,Livingroom,4
P008758,Couch Green cloth,Livingroom,10
P008759,Dining table Plastic,Kitchen,23
P008760,Chair Red leather,Livingroom,21
P008761,Table Oak,Livingroom,4
P008762,Couch Green cloth,Livingroom,10
P008763,Dining table Plastic,Kitchen,23
P008764,Stool Black ash,Kitchen,12
P008765,Chair Red leather,Livingroom,21
P008766,Table Oak,Livingroom,4
P008767,Couch Green cloth,Livingroom,10
P008768,Dining table Plastic,Kitchen,23
P008769,Stool Black ash,Kitchen,12
P008770,Chair Red leather,Livingroom,21
P008771,Table Oak,Livingroom,4
P008772,Couch Green cloth,Livingroom,10
P008773,Dining table Plastic,Kitchen,23
P008774,Stool Black ash,Kitchen,12
P008775,Chair Red leather,Livingroom,21
P008776,Table Oak,Livingroom,4
P008777,Couch Green cloth,Livingroom,10
P008778,Dining table Plastic,Kitchen,23
P008779,Stool Black ash,Kitchen,12
P008780,Chair Red leather,Livingroom,21
P008781,Table Oak,Livingroom,4
P008782,Couch Green cloth,Livingroom,10
P008783,Dining table Plastic,Kitchen,23
P008784,Stool Black ash,Kitchen,12
P008785,Chair Red leather,Livingroom,21
P008786,Table Oak,Livingroom,4
P008787,Couch Green cloth,Livingroom,10
P008788,Dining table Plastic,Kitchen,23
P008789,Stool Black ash,Kitchen,12
P008790,Chair Red leather,Livingroom,21
P008791,Table Oak,Livingroom,4
P008792,Couch Green cloth,Livingroom,10
P008793,Dining table Plastic,Kitchen,23
P008794,Stool Black ash,Kitchen,12
P008795,Chair Red leather,Livingroom,21
P008796,Table Oak,Livingroom,4
P008797,Couch Green cloth,Livingroom,10
P008798,Dining table Plastic,Kitchen,23
P008799,Stool Black ash,Kitchen,12
P008800,Chair Red leather,Livingroom,21
P008801,Table Oak,Livingroom,4
P008802,Couch Green cloth,Livingroom,10
P008803,Dining table Plastic,Kitchen,23
P008804,Stool Black ash,Kitchen,12
P008805,Chair Red leather,Livingroom,21
P008806,Table Oak,Livingroom,4
P008807,Couch Green cloth,Livingroom,10
P008808,Dining table Plastic,Kitchen,23
P008809,Stool Black ash,Kitchen,12
P008810,Chair Red leather,Livingroom,21
P008811,Table Oak,Livingroom,4
